Order ID,Order Date,Ship Date,Customer ID,Customer Name,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month Number,Quarter,Profit Margin %
CA-2017-166093,2017-08-17,2017-08-24,RW-19540,Rick Wilson,United States,Brentwood,California,94513,West,OFF-PA-10003893,Office Supplies,Paper,8.56,2,0.0,3.852,2017,August,8,3,44.99999999999999
CA-2017-166093,2017-08-17,2017-08-24,RW-19540,Rick Wilson,United States,Brentwood,California,94513,West,OFF-BI-10000174,Office Supplies,Binders,13.92,3,0.2,4.872,2017,August,8,3,35.0
CA-2017-166093,2017-08-17,2017-08-24,RW-19540,Rick Wilson,United States,Brentwood,California,94513,West,OFF-AP-10001058,Office Supplies,Appliances,2518.29,9,0.0,654.7554,2017,August,8,3,26.0
CA-2017-166093,2017-08-17,2017-08-24,RW-19540,Rick Wilson,United States,Brentwood,California,94513,West,OFF-ST-10001496,Office Supplies,Storage,540.57,3,0.0,140.5482,2017,August,8,3,26.0
CA-2017-166093,2017-08-17,2017-08-24,RW-19540,Rick Wilson,United States,Brentwood,California,94513,West,OFF-BI-10004230,Office Supplies,Binders,221.056,8,0.2,77.3696,2017,August,8,3,35.0
CA-2016-146325,2016-12-14,2016-12-17,DS-13180,David Smith,United States,San Diego,California,92037,West,FUR-CH-10001146,Furniture,Chairs,81.424,2,0.2,-9.1602,2016,December,12,4,-11.249999999999998
CA-2016-146325,2016-12-14,2016-12-17,DS-13180,David Smith,United States,San Diego,California,92037,West,OFF-ST-10001590,Office Supplies,Storage,134.8,10,0.0,35.048,2016,December,12,4,26.0
CA-2017-134194,2017-12-25,2018-01-01,GA-14725,Guy Armstrong,United States,Dallas,Texas,75081,Central,OFF-BI-10003684,Office Supplies,Binders,39.582,9,0.8,-59.373,2017,December,12,4,-150.0
CA-2017-134194,2017-12-25,2018-01-01,GA-14725,Guy Armstrong,United States,Dallas,Texas,75081,Central,OFF-SU-10000946,Office Supplies,Supplies,44.688,7,0.2,5.0274,2017,December,12,4,11.25
CA-2017-134194,2017-12-25,2018-01-01,GA-14725,Guy Armstrong,United States,Dallas,Texas,75081,Central,OFF-AR-10001615,Office Supplies,Art,31.744,2,0.2,2.3808,2017,December,12,4,7.5
CA-2017-134194,2017-12-25,2018-01-01,GA-14725,Guy Armstrong,United States,Dallas,Texas,75081,Central,OFF-BI-10001597,Office Supplies,Binders,40.98,5,0.8,-65.568,2017,December,12,4,-160.0
CA-2017-134194,2017-12-25,2018-01-01,GA-14725,Guy Armstrong,United States,Dallas,Texas,75081,Central,OFF-BI-10001116,Office Supplies,Binders,3.168,3,0.8,-5.0688,2017,December,12,4,-160.0
CA-2014-131009,2014-03-01,2014-03-05,SC-20380,Shahid Collister,United States,El Paso,Texas,79907,Central,OFF-FA-10004395,Office Supplies,Fasteners,18.84,5,0.2,-3.5325,2014,March,3,1,-18.75
CA-2014-131009,2014-03-01,2014-03-05,SC-20380,Shahid Collister,United States,El Paso,Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,362.25,6,0.3,0.0,2014,March,3,1,0.0
CA-2014-131009,2014-03-01,2014-03-05,SC-20380,Shahid Collister,United States,El Paso,Texas,79907,Central,FUR-FU-10001095,Furniture,Furnishings,63.552,6,0.6,-34.9536,2014,March,3,1,-55.00000000000001
CA-2014-131009,2014-03-01,2014-03-05,SC-20380,Shahid Collister,United States,El Paso,Texas,79907,Central,OFF-ST-10001469,Office Supplies,Storage,129.552,3,0.2,-22.6716,2014,March,3,1,-17.5
CA-2015-145814,2015-11-19,2015-11-24,KD-16345,Katherine Ducich,United States,New York City,New York,10035,East,OFF-BI-10003196,Office Supplies,Binders,5.984,2,0.2,2.244,2015,November,11,4,37.50000000000001
CA-2015-145814,2015-11-19,2015-11-24,KD-16345,Katherine Ducich,United States,New York City,New York,10035,East,TEC-PH-10002200,Technology,Phones,861.76,4,0.0,249.9104,2015,November,11,4,29.000000000000004
CA-2014-138359,2014-04-01,2014-04-06,KH-16330,Katharine Harms,United States,Revere,Massachusetts,2151,East,OFF-ST-10000636,Office Supplies,Storage,66.96,4,0.0,2.6784,2014,April,4,2,4.0
CA-2014-138359,2014-04-01,2014-04-06,KH-16330,Katharine Harms,United States,Revere,Massachusetts,2151,East,OFF-BI-10000145,Office Supplies,Binders,6.24,2,0.0,3.0576,2014,April,4,2,48.99999999999999
CA-2017-131807,2017-10-05,2017-10-10,GG-14650,Greg Guthrie,United States,Chico,California,95928,West,FUR-CH-10001190,Furniture,Chairs,435.168,4,0.2,-59.8356,2017,October,10,4,-13.749999999999998
CA-2017-131807,2017-10-05,2017-10-10,GG-14650,Greg Guthrie,United States,Chico,California,95928,West,OFF-FA-10002780,Office Supplies,Fasteners,14.9,5,0.0,6.854,2017,October,10,4,46.0
CA-2017-131807,2017-10-05,2017-10-10,GG-14650,Greg Guthrie,United States,Chico,California,95928,West,OFF-AP-10004052,Office Supplies,Appliances,15.8,4,0.0,4.108,2017,October,10,4,25.999999999999996
CA-2017-131807,2017-10-05,2017-10-10,GG-14650,Greg Guthrie,United States,Chico,California,95928,West,FUR-FU-10004666,Furniture,Furnishings,72.9,5,0.0,26.973,2017,October,10,4,36.99999999999999
CA-2017-131807,2017-10-05,2017-10-10,GG-14650,Greg Guthrie,United States,Chico,California,95928,West,FUR-TA-10004086,Furniture,Tables,206.352,3,0.2,5.1588,2017,October,10,4,2.5
CA-2017-131807,2017-10-05,2017-10-10,GG-14650,Greg Guthrie,United States,Chico,California,95928,West,TEC-PH-10000702,Technology,Phones,7.992,1,0.2,2.6973,2017,October,10,4,33.75
CA-2017-104864,2017-11-18,2017-11-23,JS-15685,Jim Sink,United States,Miramar,Florida,33023,South,OFF-ST-10002301,Office Supplies,Storage,81.36,5,0.2,-19.323,2017,November,11,4,-23.75
CA-2017-104864,2017-11-18,2017-11-23,JS-15685,Jim Sink,United States,Miramar,Florida,33023,South,OFF-BI-10001636,Office Supplies,Binders,20.232,8,0.7,-16.1856,2017,November,11,4,-80.0
CA-2017-104864,2017-11-18,2017-11-23,JS-15685,Jim Sink,United States,Miramar,Florida,33023,South,OFF-AP-10002684,Office Supplies,Appliances,389.056,4,0.2,48.632,2017,November,11,4,12.5
CA-2017-104864,2017-11-18,2017-11-23,JS-15685,Jim Sink,United States,Miramar,Florida,33023,South,OFF-PA-10004609,Office Supplies,Paper,20.736,4,0.2,7.2576,2017,November,11,4,35.0
CA-2017-104864,2017-11-18,2017-11-23,JS-15685,Jim Sink,United States,Miramar,Florida,33023,South,OFF-PA-10003309,Office Supplies,Paper,41.472,8,0.2,14.5152,2017,November,11,4,35.0
CA-2015-138219,2015-03-23,2015-03-30,BP-11095,Bart Pistole,United States,Los Angeles,California,90049,West,OFF-PA-10000380,Office Supplies,Paper,33.36,4,0.0,16.68,2015,March,3,1,50.0
CA-2016-157707,2016-10-10,2016-10-12,CC-12610,Corey Catlett,United States,Denver,Colorado,80219,West,FUR-BO-10001567,Furniture,Bookcases,90.882,3,0.7,-190.8522,2016,October,10,4,-210.0
CA-2016-157707,2016-10-10,2016-10-12,CC-12610,Corey Catlett,United States,Denver,Colorado,80219,West,TEC-PH-10002583,Technology,Phones,15.992,1,0.2,-2.9985,2016,October,10,4,-18.749999999999996
CA-2016-157707,2016-10-10,2016-10-12,CC-12610,Corey Catlett,United States,Denver,Colorado,80219,West,FUR-CH-10004853,Furniture,Chairs,120.784,1,0.2,13.5882,2016,October,10,4,11.25
US-2015-126753,2015-08-16,2015-08-20,SP-20860,Sung Pak,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003580,Technology,Phones,519.792,4,0.4,-112.6216,2015,August,8,3,-21.666666666666664
US-2015-126753,2015-08-16,2015-08-20,SP-20860,Sung Pak,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10004227,Technology,Accessories,31.176,3,0.2,-5.4558,2015,August,8,3,-17.5
US-2015-126753,2015-08-16,2015-08-20,SP-20860,Sung Pak,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10002787,Office Supplies,Paper,10.368,2,0.2,3.6288,2015,August,8,3,35.0
US-2015-126753,2015-08-16,2015-08-20,SP-20860,Sung Pak,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003981,Office Supplies,Binders,2.724,2,0.7,-1.9068,2015,August,8,3,-70.0
US-2015-126753,2015-08-16,2015-08-20,SP-20860,Sung Pak,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001488,Furniture,Furnishings,254.352,3,0.2,0.0,2015,August,8,3,0.0
US-2015-126753,2015-08-16,2015-08-20,SP-20860,Sung Pak,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003727,Office Supplies,Binders,3.762,3,0.7,-2.7588,2015,August,8,3,-73.33333333333333
US-2015-126753,2015-08-16,2015-08-20,SP-20860,Sung Pak,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000130,Office Supplies,Paper,10.272,3,0.2,3.21,2015,August,8,3,31.25
CA-2014-166051,2014-05-31,2014-06-05,JK-15625,Jim Karlsson,United States,Jackson,Mississippi,39212,South,TEC-PH-10002680,Technology,Phones,659.97,3,0.0,197.991,2014,May,5,2,30.0
CA-2014-166051,2014-05-31,2014-06-05,JK-15625,Jim Karlsson,United States,Jackson,Mississippi,39212,South,TEC-PH-10002538,Technology,Phones,113.73,3,0.0,32.9817,2014,May,5,2,28.999999999999996
CA-2015-113040,2015-08-27,2015-08-31,CC-12100,Chad Cunningham,United States,Los Angeles,California,90045,West,OFF-BI-10001249,Office Supplies,Binders,5.104,1,0.2,1.6588,2015,August,8,3,32.5
CA-2014-103800,2014-01-03,2014-01-07,DP-13000,Darren Powers,United States,Houston,Texas,77095,Central,OFF-PA-10000174,Office Supplies,Paper,16.448,2,0.2,5.5512,2014,January,1,1,33.75
CA-2014-113383,2014-09-10,2014-09-13,SF-20065,Sandra Flanagan,United States,Clifton,New Jersey,7011,East,OFF-AP-10004532,Office Supplies,Appliances,81.92,4,0.0,22.1184,2014,September,9,3,27.0
CA-2014-113383,2014-09-10,2014-09-13,SF-20065,Sandra Flanagan,United States,Clifton,New Jersey,7011,East,FUR-FU-10001986,Furniture,Furnishings,254.9,5,0.0,76.47,2014,September,9,3,30.0
CA-2017-152499,2017-01-22,2017-01-25,EH-13765,Edward Hooks,United States,Chicago,Illinois,60623,Central,OFF-FA-10002975,Office Supplies,Fasteners,15.12,5,0.2,4.914,2017,January,1,1,32.5
CA-2017-152499,2017-01-22,2017-01-25,EH-13765,Edward Hooks,United States,Chicago,Illinois,60623,Central,OFF-AR-10003481,Office Supplies,Art,7.872,3,0.2,0.8856,2017,January,1,1,11.25
CA-2016-151498,2016-04-21,2016-04-24,DN-13690,Duane Noonan,United States,Seattle,Washington,98115,West,OFF-BI-10004967,Office Supplies,Binders,8.32,5,0.2,2.808,2016,April,4,2,33.75
CA-2016-137939,2016-07-20,2016-07-23,PJ-19015,Pauline Johnson,United States,Long Beach,New York,11561,East,TEC-PH-10003589,Technology,Phones,89.95,5,0.0,43.176,2016,July,7,3,48.0
US-2016-117793,2016-08-23,2016-08-29,MA-17560,Matt Abelman,United States,Sheboygan,Wisconsin,53081,Central,OFF-LA-10002945,Office Supplies,Labels,25.2,4,0.0,11.592,2016,August,8,3,46.0
US-2016-117793,2016-08-23,2016-08-29,MA-17560,Matt Abelman,United States,Sheboygan,Wisconsin,53081,Central,OFF-LA-10003537,Office Supplies,Labels,37.59,3,0.0,17.6673,2016,August,8,3,47.0
US-2016-117793,2016-08-23,2016-08-29,MA-17560,Matt Abelman,United States,Sheboygan,Wisconsin,53081,Central,OFF-ST-10002406,Office Supplies,Storage,14.97,1,0.0,4.1916,2016,August,8,3,28.000000000000004
US-2016-117793,2016-08-23,2016-08-29,MA-17560,Matt Abelman,United States,Sheboygan,Wisconsin,53081,Central,TEC-AC-10003433,Technology,Accessories,1.98,2,0.0,0.891,2016,August,8,3,45.0
CA-2016-133872,2016-06-14,2016-06-17,VM-21835,Vivian Mathis,United States,Boca Raton,Florida,33433,South,OFF-BI-10002082,Office Supplies,Binders,39.936,4,0.7,-26.624,2016,June,6,2,-66.66666666666666
CA-2016-133872,2016-06-14,2016-06-17,VM-21835,Vivian Mathis,United States,Boca Raton,Florida,33433,South,TEC-AC-10000521,Technology,Accessories,18.464,2,0.2,2.308,2016,June,6,2,12.5
US-2015-165743,2015-11-20,2015-11-23,MM-18055,Michelle Moray,United States,Aurora,Colorado,80013,West,OFF-BI-10001982,Office Supplies,Binders,4.896,3,0.7,-3.4272,2015,November,11,4,-70.0
US-2015-165743,2015-11-20,2015-11-23,MM-18055,Michelle Moray,United States,Aurora,Colorado,80013,West,FUR-BO-10002268,Furniture,Bookcases,145.764,6,0.7,-247.7988,2015,November,11,4,-170.0
US-2015-165743,2015-11-20,2015-11-23,MM-18055,Michelle Moray,United States,Aurora,Colorado,80013,West,OFF-BI-10001758,Office Supplies,Binders,9.612,6,0.7,-7.3692,2015,November,11,4,-76.66666666666667
US-2017-105998,2017-11-03,2017-11-05,CR-12580,Clay Rozendal,United States,San Diego,California,92037,West,TEC-AC-10004469,Technology,Accessories,199.75,5,0.0,87.89,2017,November,11,4,44.0
US-2017-105998,2017-11-03,2017-11-05,CR-12580,Clay Rozendal,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,1673.184,12,0.2,20.9148,2017,November,11,4,1.25
US-2014-148194,2014-05-04,2014-05-07,BS-11365,Bill Shonely,United States,Seattle,Washington,98105,West,FUR-FU-10001852,Furniture,Furnishings,12.18,7,0.0,3.8976,2014,May,5,2,32.0
US-2014-148194,2014-05-04,2014-05-07,BS-11365,Bill Shonely,United States,Seattle,Washington,98105,West,OFF-AP-10000696,Office Supplies,Appliances,57.68,4,0.0,19.0344,2014,May,5,2,33.0
US-2015-151407,2015-11-08,2015-11-12,RD-19585,Rob Dowd,United States,Dubuque,Iowa,52001,Central,TEC-PH-10003885,Technology,Phones,263.96,4,0.0,76.5484,2015,November,11,4,29.000000000000004
CA-2015-110870,2015-12-12,2015-12-15,KD-16270,Karen Daniels,United States,Los Angeles,California,90032,West,TEC-AC-10002926,Technology,Accessories,299.94,6,0.0,128.9742,2015,December,12,4,43.0
CA-2015-110870,2015-12-12,2015-12-15,KD-16270,Karen Daniels,United States,Los Angeles,California,90032,West,OFF-SU-10001225,Office Supplies,Supplies,25.76,7,0.0,0.5152,2015,December,12,4,1.9999999999999998
CA-2014-143210,2014-12-01,2014-12-03,AA-10645,Anna Andreadi,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004434,Technology,Phones,271.9,2,0.0,78.851,2014,December,12,4,29.000000000000004
CA-2014-143210,2014-12-01,2014-12-03,AA-10645,Anna Andreadi,United States,Lowell,Massachusetts,1852,East,FUR-FU-10003878,Furniture,Furnishings,45.84,3,0.0,15.5856,2014,December,12,4,34.0
CA-2014-143210,2014-12-01,2014-12-03,AA-10645,Anna Andreadi,United States,Lowell,Massachusetts,1852,East,FUR-FU-10002268,Furniture,Furnishings,9.82,2,0.0,3.2406,2014,December,12,4,33.0
CA-2016-139808,2016-10-07,2016-10-11,MC-18100,Mick Crebagga,United States,Marysville,Washington,98270,West,OFF-FA-10001883,Office Supplies,Fasteners,93.36,12,0.0,0.9336,2016,October,10,4,1.0
CA-2015-110863,2015-11-17,2015-11-24,AA-10645,Anna Andreadi,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10002756,Office Supplies,Storage,541.24,4,0.0,5.4124,2015,November,11,4,1.0
CA-2015-110863,2015-11-17,2015-11-24,AA-10645,Anna Andreadi,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10000474,Office Supplies,Paper,106.32,3,0.0,49.9704,2015,November,11,4,47.0
CA-2015-110863,2015-11-17,2015-11-24,AA-10645,Anna Andreadi,United States,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10002073,Furniture,Chairs,1323.9,5,0.0,383.931,2015,November,11,4,28.999999999999996
CA-2014-127859,2014-03-17,2014-03-20,QJ-19255,Quincy Jones,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003641,Office Supplies,Paper,126.624,6,0.2,41.1528,2014,March,3,1,32.5
US-2015-136427,2015-06-20,2015-06-23,JM-16195,Justin MacKendrick,United States,Aurora,Colorado,80013,West,TEC-PH-10002070,Technology,Phones,125.944,7,0.2,15.743,2015,June,6,2,12.5
CA-2017-120168,2017-05-25,2017-05-25,TB-21625,Trudy Brown,United States,New York City,New York,10009,East,OFF-BI-10004519,Office Supplies,Binders,663.92,5,0.2,207.475,2017,May,5,2,31.25
CA-2017-120168,2017-05-25,2017-05-25,TB-21625,Trudy Brown,United States,New York City,New York,10009,East,TEC-AC-10002167,Technology,Accessories,120.0,8,0.0,13.2,2017,May,5,2,11.0
CA-2017-120168,2017-05-25,2017-05-25,TB-21625,Trudy Brown,United States,New York City,New York,10009,East,OFF-FA-10000936,Office Supplies,Fasteners,3.29,1,0.0,1.4805,2017,May,5,2,44.99999999999999
CA-2017-120168,2017-05-25,2017-05-25,TB-21625,Trudy Brown,United States,New York City,New York,10009,East,FUR-FU-10000732,Furniture,Furnishings,18.84,3,0.0,6.0288,2017,May,5,2,32.0
US-2014-131870,2014-09-09,2014-09-11,NF-18595,Nicole Fjeld,United States,Lancaster,Ohio,43130,East,FUR-FU-10002501,Furniture,Furnishings,60.672,6,0.2,12.8928,2014,September,9,3,21.25
US-2014-131870,2014-09-09,2014-09-11,NF-18595,Nicole Fjeld,United States,Lancaster,Ohio,43130,East,OFF-AR-10000634,Office Supplies,Art,30.816,9,0.2,2.6964,2014,September,9,3,8.75
CA-2017-114804,2017-10-17,2017-10-19,BF-11020,Barry Französisch,United States,Modesto,California,95351,West,TEC-PH-10001700,Technology,Phones,52.792,1,0.2,4.6193,2017,October,10,4,8.75
CA-2017-167227,2017-11-02,2017-11-05,NP-18670,Nora Paige,United States,Saint Louis,Missouri,63116,Central,OFF-AP-10001962,Office Supplies,Appliances,83.9,10,0.0,20.975,2017,November,11,4,25.0
CA-2017-167227,2017-11-02,2017-11-05,NP-18670,Nora Paige,United States,Saint Louis,Missouri,63116,Central,OFF-PA-10001838,Office Supplies,Paper,11.76,2,0.0,5.7624,2017,November,11,4,49.00000000000001
CA-2014-129189,2014-07-21,2014-07-25,HM-14860,Harry Marie,United States,Dallas,Texas,75217,Central,OFF-AP-10000124,Office Supplies,Appliances,4.992,3,0.8,-12.9792,2014,July,7,3,-260.0
CA-2014-129189,2014-07-21,2014-07-25,HM-14860,Harry Marie,United States,Dallas,Texas,75217,Central,OFF-EN-10003567,Office Supplies,Envelopes,87.92,5,0.2,29.673,2014,July,7,3,33.75
CA-2014-129189,2014-07-21,2014-07-25,HM-14860,Harry Marie,United States,Dallas,Texas,75217,Central,FUR-CH-10004997,Furniture,Chairs,657.93,5,0.3,-93.99,2014,July,7,3,-14.285714285714285
CA-2014-129189,2014-07-21,2014-07-25,HM-14860,Harry Marie,United States,Dallas,Texas,75217,Central,OFF-BI-10000494,Office Supplies,Binders,1.044,1,0.8,-1.827,2014,July,7,3,-175.0
CA-2015-132465,2015-09-11,2015-09-15,DM-13525,Don Miller,United States,New York City,New York,10035,East,FUR-FU-10000277,Furniture,Furnishings,210.68,2,0.0,50.5632,2015,September,9,3,24.0
CA-2015-132465,2015-09-11,2015-09-15,DM-13525,Don Miller,United States,New York City,New York,10035,East,OFF-ST-10003641,Office Supplies,Storage,78.8,1,0.0,1.576,2015,September,9,3,2.0
CA-2015-132465,2015-09-11,2015-09-15,DM-13525,Don Miller,United States,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,19.99,1,0.0,6.7966,2015,September,9,3,34.0
CA-2015-132465,2015-09-11,2015-09-15,DM-13525,Don Miller,United States,New York City,New York,10035,East,OFF-ST-10001932,Office Supplies,Storage,772.68,4,0.0,108.1752,2015,September,9,3,14.000000000000002
CA-2016-166373,2016-10-21,2016-10-25,JF-15565,Jill Fjeld,United States,San Antonio,Texas,78207,Central,TEC-AC-10002323,Technology,Accessories,106.08,6,0.2,-9.282,2016,October,10,4,-8.75
CA-2016-158806,2016-01-07,2016-01-11,NM-18520,Neoma Murray,United States,Amarillo,Texas,79109,Central,FUR-FU-10004270,Furniture,Furnishings,23.076,3,0.6,-10.9611,2016,January,1,1,-47.5
CA-2016-158806,2016-01-07,2016-01-11,NM-18520,Neoma Murray,United States,Amarillo,Texas,79109,Central,OFF-PA-10004621,Office Supplies,Paper,25.92,5,0.2,9.072,2016,January,1,1,34.99999999999999
CA-2015-119690,2015-06-25,2015-06-28,MV-17485,Mark Van Huff,United States,Houston,Texas,77041,Central,OFF-PA-10001019,Office Supplies,Paper,47.952,3,0.2,16.1838,2015,June,6,2,33.75
CA-2015-119690,2015-06-25,2015-06-28,MV-17485,Mark Van Huff,United States,Houston,Texas,77041,Central,OFF-BI-10000201,Office Supplies,Binders,0.984,2,0.8,-1.476,2015,June,6,2,-150.0
CA-2015-119690,2015-06-25,2015-06-28,MV-17485,Mark Van Huff,United States,Houston,Texas,77041,Central,FUR-FU-10004587,Furniture,Furnishings,75.384,9,0.6,-20.7306,2015,June,6,2,-27.499999999999996
CA-2015-119690,2015-06-25,2015-06-28,MV-17485,Mark Van Huff,United States,Houston,Texas,77041,Central,OFF-LA-10001613,Office Supplies,Labels,4.608,2,0.2,1.6704,2015,June,6,2,36.25000000000001
CA-2015-153738,2015-09-20,2015-09-22,AG-10270,Alejandro Grove,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001308,Office Supplies,Binders,37.68,6,0.0,16.956,2015,September,9,3,45.0
CA-2017-169012,2017-07-10,2017-07-14,BF-11275,Beth Fritzler,United States,Columbus,Georgia,31907,South,OFF-AP-10003278,Office Supplies,Appliances,41.91,3,0.0,10.8966,2017,July,7,3,26.0
CA-2017-109393,2017-06-30,2017-07-02,JC-15775,John Castell,United States,Los Angeles,California,90032,West,FUR-BO-10003966,Furniture,Bookcases,435.999,3,0.15,5.1294,2017,June,6,2,1.1764705882352942
CA-2017-121489,2017-08-21,2017-08-25,CM-11815,Candace McMahon,United States,Seattle,Washington,98115,West,FUR-CH-10004698,Furniture,Chairs,388.704,6,0.2,38.8704,2017,August,8,3,10.0
CA-2017-121489,2017-08-21,2017-08-25,CM-11815,Candace McMahon,United States,Seattle,Washington,98115,West,OFF-ST-10000025,Office Supplies,Storage,572.58,6,0.0,34.3548,2017,August,8,3,5.999999999999999
CA-2017-121489,2017-08-21,2017-08-25,CM-11815,Candace McMahon,United States,Seattle,Washington,98115,West,TEC-AC-10000682,Technology,Accessories,33.18,2,0.0,11.613,2017,August,8,3,35.0
US-2017-133081,2017-03-11,2017-03-15,PV-18985,Paul Van Hugh,United States,Cambridge,Massachusetts,2138,East,TEC-AC-10001772,Technology,Accessories,63.88,4,0.0,24.9132,2017,March,3,1,38.99999999999999
US-2017-133081,2017-03-11,2017-03-15,PV-18985,Paul Van Hugh,United States,Cambridge,Massachusetts,2138,East,FUR-FU-10001379,Furniture,Furnishings,26.72,1,0.0,11.7568,2017,March,3,1,44.0
CA-2017-165008,2017-09-15,2017-09-17,DO-13645,Doug O'Connell,United States,Salt Lake City,Utah,84106,West,OFF-BI-10002794,Office Supplies,Binders,295.056,9,0.2,106.9578,2017,September,9,3,36.25000000000001
CA-2016-145611,2016-09-20,2016-09-24,HA-14905,Helen Abelman,United States,New York City,New York,10035,East,OFF-AP-10001005,Office Supplies,Appliances,393.25,5,0.0,129.7725,2016,September,9,3,33.0
CA-2016-113600,2016-12-15,2016-12-17,SH-20395,Shahid Hopkins,United States,Cuyahoga Falls,Ohio,44221,East,OFF-BI-10000201,Office Supplies,Binders,2.214,3,0.7,-1.476,2016,December,12,4,-66.66666666666666
CA-2017-130834,2017-11-03,2017-11-06,JM-16195,Justin MacKendrick,United States,Wilmington,North Carolina,28403,South,OFF-PA-10003673,Office Supplies,Paper,16.272,3,0.2,5.2884,2017,November,11,4,32.50000000000001
CA-2016-168543,2016-07-03,2016-07-07,DK-13225,Dean Katz,United States,New York City,New York,10035,East,OFF-AP-10000938,Office Supplies,Appliances,706.86,7,0.0,197.9208,2016,July,7,3,28.000000000000004
CA-2014-144974,2014-09-26,2014-09-30,CM-12715,Craig Molinari,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003274,Office Supplies,Binders,5.97,5,0.7,-4.577,2014,September,9,3,-76.66666666666667
CA-2014-144974,2014-09-26,2014-09-30,CM-12715,Craig Molinari,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001095,Furniture,Furnishings,21.184,1,0.2,4.7664,2014,September,9,3,22.499999999999996
CA-2014-144974,2014-09-26,2014-09-30,CM-12715,Craig Molinari,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001492,Office Supplies,Appliances,41.376,6,0.2,3.1032,2014,September,9,3,7.500000000000001
CA-2014-109904,2014-07-14,2014-07-17,BF-10975,Barbara Fisher,United States,New York City,New York,10009,East,OFF-AR-10004999,Office Supplies,Art,17.94,3,0.0,4.485,2014,July,7,3,25.0
CA-2017-152205,2017-09-28,2017-10-05,SF-20965,Sylvia Foulston,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004094,Office Supplies,Binders,2.655,1,0.7,-1.8585,2017,September,9,3,-70.0
CA-2015-121188,2015-08-28,2015-09-04,CB-12025,Cassandra Brandow,United States,Los Angeles,California,90049,West,OFF-ST-10001490,Office Supplies,Storage,892.35,5,0.0,267.705,2015,August,8,3,30.0
CA-2015-121188,2015-08-28,2015-09-04,CB-12025,Cassandra Brandow,United States,Los Angeles,California,90049,West,FUR-BO-10004695,Furniture,Bookcases,307.666,2,0.15,28.9568,2015,August,8,3,9.411764705882353
CA-2015-121188,2015-08-28,2015-09-04,CB-12025,Cassandra Brandow,United States,Los Angeles,California,90049,West,OFF-ST-10000736,Office Supplies,Storage,728.82,9,0.0,29.1528,2015,August,8,3,3.9999999999999996
CA-2015-121188,2015-08-28,2015-09-04,CB-12025,Cassandra Brandow,United States,Los Angeles,California,90049,West,OFF-BI-10001617,Office Supplies,Binders,41.36,5,0.2,13.959,2015,August,8,3,33.75
CA-2015-121188,2015-08-28,2015-09-04,CB-12025,Cassandra Brandow,United States,Los Angeles,California,90049,West,TEC-PH-10003589,Technology,Phones,43.176,3,0.2,15.1116,2015,August,8,3,35.0
CA-2015-121188,2015-08-28,2015-09-04,CB-12025,Cassandra Brandow,United States,Los Angeles,California,90049,West,FUR-FU-10003981,Furniture,Furnishings,4.16,2,0.0,1.7472,2015,August,8,3,42.0
CA-2015-156013,2015-09-20,2015-09-26,TC-20980,Tamara Chand,United States,Long Beach,New York,11561,East,OFF-PA-10001970,Office Supplies,Paper,61.4,5,0.0,28.858,2015,September,9,3,47.0
CA-2015-156013,2015-09-20,2015-09-26,TC-20980,Tamara Chand,United States,Long Beach,New York,11561,East,OFF-BI-10002437,Office Supplies,Binders,24.448,2,0.2,8.8624,2015,September,9,3,36.24999999999999
CA-2016-132997,2016-11-07,2016-11-09,LW-17215,Luke Weiss,United States,Rochester,New York,14609,East,TEC-PH-10000586,Technology,Phones,263.96,4,0.0,71.2692,2016,November,11,4,27.0
CA-2016-132997,2016-11-07,2016-11-09,LW-17215,Luke Weiss,United States,Rochester,New York,14609,East,TEC-PH-10003811,Technology,Phones,359.97,3,0.0,100.7916,2016,November,11,4,27.999999999999996
CA-2016-132997,2016-11-07,2016-11-09,LW-17215,Luke Weiss,United States,Rochester,New York,14609,East,OFF-PA-10004983,Office Supplies,Paper,12.96,2,0.0,6.2208,2016,November,11,4,47.99999999999999
